name,id,date_str,minTemp,medianTemp,cnt
江苏-常州,193,20170313,15.0,22.0,305
江苏-常州,193,20170314,13.0,24.0,3447
江苏-常州,193,20170315,15.0,24.0,1213
江苏-常州,193,20170316,17.0,26.0,3000
江苏-常州,193,20170317,19.0,26.0,2897
江苏-常州,193,20170318,15.0,22.0,1425
江苏-常州,193,20170319,12.0,23.0,5550
江苏-常州,193,20170320,18.0,23.0,4021
江苏-常州,193,20170321,16.0,27.0,2168
江苏-常州,193,20170322,17.0,28.0,3536
江苏-常州,193,20170323,14.0,24.0,4635
江苏-常州,193,20170324,13.0,21.0,4226
江苏-常州,193,20170325,12.0,21.0,7090
江苏-常州,193,20170326,15.0,26.0,7446
江苏-常州,193,20170327,13.0,21.0,1559
江苏-常州,193,20170328,18.0,26.0,1091
江苏-常州,193,20170329,21.0,23.0,538
江苏-常州,193,20170330,16.0,23.0,102
江苏-常州,193,20170331,13.0,25.0,1540
江苏-常州,193,20170401,18.0,28.0,6469
江苏-常州,193,20170402,17.0,24.0,4423
江苏-常州,193,20170403,19.0,29.0,3280
江苏-常州,193,20170404,22.0,27.0,5488
江苏-常州,193,20170405,26.0,26.0,115
江苏-常州,193,20170406,22.0,25.0,1697
江苏-常州,193,20170407,20.0,26.0,1634
江苏-常州,193,20170408,21.0,25.0,428
江苏-常州,193,20170409,18.0,23.0,981
江苏-常州,193,20170410,15.0,21.0,1011
江苏-常州,193,20170411,15.0,22.0,1792
江苏-常州,193,20170412,21.0,25.0,1246
江苏-常州,193,20170413,19.0,22.0,441
江苏-常州,193,20170414,23.0,32.0,721
江苏-常州,193,20170415,25.0,28.0,809
江苏-常州,193,20170416,23.0,29.0,4104
江苏-常州,193,20170417,27.0,30.0,1402
江苏-常州,193,20170418,25.0,30.0,1936
江苏-常州,193,20170419,25.0,32.0,1167
江苏-常州,193,20170420,21.0,28.0,2284
江苏-常州,193,20170421,21.0,27.0,1597
江苏-常州,193,20170422,21.0,23.0,2700
江苏-常州,193,20170423,20.0,27.0,2106
江苏-常州,193,20170424,22.0,34.0,1323
江苏-常州,193,20170425,26.0,30.0,1398
江苏-常州,193,20170426,22.0,29.0,2112
江苏-常州,193,20170427,21.0,32.0,1521
江苏-常州,193,20170428,21.0,31.0,3975
江苏-常州,193,20170429,23.0,29.0,5554
江苏-常州,193,20170430,24.0,35.0,5648
江苏-常州,193,20170501,25.0,32.0,4010
江苏-常州,193,20170502,24.0,30.0,1765
江苏-常州,193,20170503,23.0,33.0,1105
江苏-常州,193,20170504,25.0,31.0,511
江苏-常州,193,20170505,20.0,30.0,1542
江苏-常州,193,20170506,23.0,31.0,2362
江苏-常州,193,20170507,23.0,26.0,1176
江苏-常州,193,20170508,23.0,26.0,1255
江苏-常州,193,20170509,21.0,25.0,2394
江苏-常州,193,20170510,23.0,34.0,4997
江苏-常州,193,20170511,27.0,32.0,5294
江苏-常州,193,20170512,25.0,31.0,5953
江苏-常州,193,20170513,25.0,30.0,2077
江苏-常州,193,20170514,19.0,32.0,6150
江苏-常州,193,20170515,25.0,32.0,6003
江苏-常州,193,20170516,24.0,31.0,3843
江苏-常州,193,20170517,25.0,33.0,6101
江苏-常州,193,20170518,24.0,33.0,4237
江苏-常州,193,20170519,27.0,29.0,3755
江苏-常州,193,20170520,24.0,31.0,2345
江苏-常州,193,20170521,26.0,34.0,5172
江苏-常州,193,20170522,28.0,31.0,3858
江苏-常州,193,20170523,28.0,29.0,2889
江苏-常州,193,20170524,26.0,31.0,948
江苏-常州,193,20170525,22.0,33.0,3883
江苏-常州,193,20170526,23.0,30.0,2244
江苏-常州,193,20170527,21.0,31.0,2742
江苏-常州,193,20170528,20.0,34.0,3879
江苏-常州,193,20170529,25.0,33.0,2283
江苏-常州,193,20170530,19.0,34.0,4700
江苏-常州,193,20170531,27.0,32.0,2499
江苏-常州,193,20170601,27.0,34.0,1655
江苏-常州,193,20170602,19.0,33.0,1528
江苏-常州,193,20170603,29.0,33.0,465
江苏-常州,193,20170604,29.0,35.0,1178
江苏-常州,193,20170605,23.0,24.0,1152
江苏-常州,193,20170606,22.0,29.0,1474
江苏-常州,193,20170607,25.0,35.0,742
江苏-常州,193,20170608,29.0,31.0,784
江苏-常州,193,20170609,28.0,31.0,2690
江苏-常州,193,20170610,26.0,28.0,1153
江苏-常州,193,20170611,24.0,32.0,1506
江苏-常州,193,20170612,27.0,31.0,1589
江苏-常州,193,20170613,25.0,32.0,2799
江苏-常州,193,20170614,24.0,34.0,510
江苏-常州,193,20170615,25.0,30.0,467
江苏-常州,193,20170616,28.0,29.0,1380
江苏-常州,193,20170617,22.0,31.0,2357
江苏-常州,193,20170618,27.0,29.0,668
江苏-常州,193,20170619,27.0,29.0,1990
江苏-常州,193,20170620,26.0,35.0,803
江苏-常州,193,20170621,27.0,34.0,692
江苏-常州,193,20170622,26.0,31.0,741
江苏-常州,193,20170623,23.0,30.0,1786
江苏-常州,193,20170624,19.0,29.0,807
江苏-常州,193,20170625,28.0,32.0,1563
江苏-常州,193,20170626,29.0,32.0,168
江苏-常州,193,20170627,24.0,31.0,1800
江苏-常州,193,20170628,28.0,32.0,2723
江苏-常州,193,20170629,28.0,32.0,971
江苏-常州,193,20170630,27.0,33.0,2084
江苏-徐州,194,20160108,16.0,18.0,850
江苏-徐州,194,20160109,9.0,14.0,1932
江苏-徐州,194,20160110,5.0,14.0,1232
江苏-徐州,194,20160201,14.0,16.0,1119
江苏-徐州,194,20160203,19.0,21.0,374
江苏-徐州,194,20160204,14.0,18.0,984
江苏-徐州,194,20160205,6.0,16.0,2865
江苏-徐州,194,20160206,4.0,18.0,2643
江苏-徐州,194,20160207,2.0,16.0,2654
江苏-徐州,194,20160208,2.0,13.0,2294
江苏-徐州,194,20160209,3.0,15.0,3047
江苏-徐州,194,20160210,7.0,18.0,3517
江苏-徐州,194,20160211,9.0,19.0,4799
江苏-徐州,194,20160212,10.0,21.0,2786
江苏-徐州,194,20160213,11.0,18.0,2837
江苏-徐州,194,20160223,15.0,16.0,496
江苏-徐州,194,20160302,16.0,16.0,510
江苏-徐州,194,20160309,18.0,19.0,723
江苏-徐州,194,20160310,9.0,14.0,624
江苏-徐州,194,20160404,26.0,26.0,120
江苏-徐州,194,20160407,24.0,24.0,34
江苏-徐州,194,20160410,27.0,29.0,122
江苏-徐州,194,20160426,23.0,23.0,87
江苏-徐州,194,20160428,22.0,26.0,713
江苏-徐州,194,20160429,23.0,28.0,146
江苏-徐州,194,20160430,23.0,24.0,136
江苏-徐州,194,20160501,24.0,26.0,556
江苏-徐州,194,20160511,30.0,31.0,577
江苏-徐州,194,20160515,19.0,26.0,420
江苏-徐州,194,20160517,36.0,36.0,84
江苏-徐州,194,20160518,25.0,26.0,128
江苏-徐州,194,20160523,28.0,29.0,214
江苏-徐州,194,20160609,33.0,34.0,457
江苏-徐州,194,20160626,31.0,34.0,1147
江苏-徐州,194,20160627,26.0,32.0,2552
江苏-徐州,194,20160628,26.0,29.0,4512
江苏-徐州,194,20160629,29.0,31.0,1568
江苏-徐州,194,20160630,31.0,36.0,2545
江苏-徐州,194,20160701,28.0,33.0,1708
江苏-徐州,194,20160703,28.0,31.0,1251
江苏-徐州,194,20160704,27.0,28.0,335
江苏-徐州,194,20160710,29.0,31.5,180
江苏-徐州,194,20160711,32.0,33.0,256
江苏-徐州,194,20160712,33.0,34.0,198
江苏-徐州,194,20160719,33.0,33.0,309
江苏-徐州,194,20160720,29.0,33.0,1401
江苏-徐州,194,20160721,27.0,33.0,906
江苏-徐州,194,20160722,30.0,33.0,927
江苏-徐州,194,20160723,27.0,33.0,1213
江苏-徐州,194,20160724,37.0,37.0,15
江苏-徐州,194,20160730,31.0,37.0,737
江苏-徐州,194,20160731,29.0,33.0,1263
江苏-徐州,194,20160801,31.0,35.0,1620
江苏-徐州,194,20160802,31.0,33.0,1700
江苏-徐州,194,20160803,29.0,32.0,820
江苏-徐州,194,20160804,28.0,34.0,1679
江苏-徐州,194,20160806,30.0,34.0,2077
江苏-徐州,194,20160807,31.0,31.0,69
江苏-徐州,194,20160808,29.0,31.0,335
江苏-徐州,194,20160809,20.0,29.0,1986
江苏-徐州,194,20160810,30.0,32.0,317
江苏-徐州,194,20160811,28.0,34.0,1180
江苏-徐州,194,20160812,33.0,34.0,572
江苏-徐州,194,20160813,33.0,35.0,545
江苏-徐州,194,20160816,27.0,27.0,199
江苏-徐州,194,20160820,35.0,35.0,259
江苏-徐州,194,20160821,32.0,34.0,546
江苏-徐州,194,20160824,33.0,36.0,288
江苏-徐州,194,20160825,32.0,37.0,221
江苏-徐州,194,20160828,28.0,35.0,453
江苏-徐州,194,20160905,27.0,27.0,1
江苏-徐州,194,20160907,34.0,35.0,75
江苏-徐州,194,20160926,33.0,34.0,419
江苏-徐州,194,20161001,27.0,29.0,5479
江苏-徐州,194,20161002,24.0,26.0,4504
江苏-徐州,194,20161003,24.0,30.0,3757
江苏-徐州,194,20161004,25.0,28.0,3099
江苏-徐州,194,20161005,23.0,27.0,1911
江苏-徐州,194,20161006,23.0,29.0,2746
江苏-徐州,194,20161007,26.0,28.0,699
江苏-徐州,194,20161009,41.0,41.0,171
江苏-徐州,194,20161012,25.0,26.0,398
江苏-徐州,194,20161014,23.0,24.0,445
江苏-徐州,194,20161108,15.0,17.0,135
江苏-徐州,194,20161129,21.0,22.0,108
江苏-徐州,194,20161130,10.0,10.0,25
江苏-徐州,194,20161201,7.0,21.0,739
江苏-徐州,194,20161202,7.0,13.0,442
江苏-徐州,194,20161203,11.0,11.0,27
江苏-徐州,194,20161204,10.0,18.0,82
江苏-徐州,194,20161205,19.0,22.0,354
江苏-徐州,194,20161206,12.0,19.0,1533
江苏-徐州,194,20161221,9.0,9.0,14
江苏-徐州,194,20161222,6.0,7.0,310
江苏-徐州,194,20161223,5.0,5.0,126
江苏-徐州,194,20161224,2.0,3.0,17
江苏-徐州,194,20161225,4.0,9.0,156
江苏-徐州,194,20161226,7.0,8.0,133
江苏-徐州,194,20161227,3.0,14.0,897
江苏-徐州,194,20161230,19.0,21.0,1112
江苏-徐州,194,20161231,9.0,12.0,605
江苏-徐州,194,20170101,6.0,17.0,1473
江苏-徐州,194,20170102,10.0,21.0,1636
江苏-徐州,194,20170103,7.0,13.0,876
江苏-徐州,194,20170104,5.0,12.0,1365
江苏-徐州,194,20170105,10.0,18.0,2055
江苏-徐州,194,20170106,11.0,18.0,5436
江苏-徐州,194,20170107,8.0,15.0,4371
江苏-徐州,194,20170108,13.0,21.0,3666
江苏-徐州,194,20170109,10.0,16.0,3455
江苏-徐州,194,20170110,12.0,14.0,3252
江苏-徐州,194,20170111,11.0,20.0,2305
江苏-徐州,194,20170112,7.0,20.0,2562
江苏-徐州,194,20170113,9.0,22.0,2331
江苏-徐州,194,20170114,10.0,19.0,3574
江苏-徐州,194,20170115,12.0,18.0,6530
江苏-徐州,194,20170116,12.0,19.0,6931
江苏-徐州,194,20170117,12.0,16.0,4238
江苏-徐州,194,20170118,9.0,19.0,1511
江苏-徐州,194,20170119,5.0,21.0,1964
江苏-徐州,194,20170120,3.0,19.0,6175
江苏-徐州,194,20170121,3.0,17.0,7860
江苏-徐州,194,20170122,4.0,15.0,3420
江苏-徐州,194,20170123,6.0,12.0,4212
江苏-徐州,194,20170124,7.0,19.0,2191
江苏-徐州,194,20170125,3.0,16.0,7037
江苏-徐州,194,20170126,6.0,18.0,9431
江苏-徐州,194,20170127,8.0,19.0,11542
江苏-徐州,194,20170128,5.0,14.0,11214
江苏-徐州,194,20170129,5.0,14.0,7796
江苏-徐州,194,20170130,2.0,14.0,9791
江苏-徐州,194,20170131,1.0,13.0,8825
江苏-徐州,194,20170201,3.0,11.0,2558
江苏-徐州,194,20170202,3.0,16.0,8994
江苏-徐州,194,20170203,7.0,14.0,5237
江苏-徐州,194,20170204,7.0,22.0,2609
江苏-徐州,194,20170205,5.0,18.0,4825
江苏-徐州,194,20170206,9.0,18.0,3376
江苏-徐州,194,20170207,4.0,15.0,3008
江苏-徐州,194,20170208,8.0,14.0,2707
江苏-徐州,194,20170209,3.0,15.0,2077
江苏-徐州,194,20170210,3.0,14.0,2735
江苏-徐州,194,20170211,7.0,10.0,1039
江苏-徐州,194,20170212,4.0,21.0,3545
江苏-徐州,194,20170213,10.0,23.0,1143
江苏-徐州,194,20170214,12.0,18.0,923
江苏-徐州,194,20170215,11.0,16.0,4100
江苏-徐州,194,20170216,14.0,19.0,1627
江苏-徐州,194,20170217,14.0,22.0,1580
江苏-徐州,194,20170218,8.0,22.0,4212
江苏-徐州,194,20170219,12.0,28.0,1345
江苏-徐州,194,20170220,14.0,21.0,1715
江苏-徐州,194,20170221,9.0,19.0,1555
江苏-徐州,194,20170222,7.0,10.0,972
江苏-徐州,194,20170223,2.0,19.0,1983
江苏-徐州,194,20170224,5.0,23.0,1800
江苏-徐州,194,20170225,14.0,15.0,190
江苏-徐州,194,20170227,9.0,22.0,1237
江苏-徐州,194,20170228,13.0,23.0,994
江苏-徐州,194,20170301,13.0,17.0,777
江苏-徐州,194,20170302,8.0,15.0,2328
江苏-徐州,194,20170303,11.0,17.0,3651
江苏-徐州,194,20170304,11.0,21.0,682
江苏-徐州,194,20170305,15.0,21.0,1745
江苏-徐州,194,20170306,10.0,15.0,1744
江苏-徐州,194,20170307,9.0,22.0,3475
江苏-徐州,194,20170308,10.0,16.0,2458
江苏-徐州,194,20170309,10.0,24.0,3754
江苏-徐州,194,20170310,13.0,21.0,860
江苏-徐州,194,20170311,15.0,19.0,3725
江苏-徐州,194,20170312,18.0,24.0,937
江苏-徐州,194,20170313,11.0,16.0,3415
江苏-徐州,194,20170314,9.0,24.0,3064
江苏-徐州,194,20170315,12.0,24.0,4463
江苏-徐州,194,20170316,15.0,21.0,3256
江苏-徐州,194,20170317,14.0,19.0,3214
江苏-徐州,194,20170318,17.0,23.0,1711
江苏-徐州,194,20170319,16.0,24.0,1281
江苏-徐州,194,20170320,12.0,20.0,3507
江苏-徐州,194,20170321,10.0,23.0,2240
江苏-徐州,194,20170322,10.0,16.0,2322
江苏-徐州,194,20170323,13.0,16.0,2792
江苏-徐州,194,20170324,14.0,23.0,3687
江苏-徐州,194,20170325,17.0,23.0,3140
江苏-徐州,194,20170326,11.0,24.0,1942
江苏-徐州,194,20170327,15.0,22.0,2831
江苏-徐州,194,20170328,18.0,19.0,2388
江苏-徐州,194,20170329,14.0,22.0,2250
江苏-徐州,194,20170330,13.0,21.0,2602
江苏-徐州,194,20170331,16.0,23.0,4420
江苏-徐州,194,20170401,14.0,22.0,3229
江苏-徐州,194,20170402,14.0,20.0,2172
江苏-徐州,194,20170403,18.0,24.0,1551
江苏-徐州,194,20170404,20.0,22.0,1857
江苏-徐州,194,20170405,18.0,21.0,2137
江苏-徐州,194,20170406,16.0,28.0,4758
江苏-徐州,194,20170407,20.0,27.0,4325
江苏-徐州,194,20170408,21.0,27.0,2095
江苏-徐州,194,20170409,19.0,26.0,3354
江苏-徐州,194,20170410,16.0,22.0,2216
江苏-徐州,194,20170411,14.0,21.0,8318
江苏-徐州,194,20170412,16.0,23.0,2821
江苏-徐州,194,20170413,17.0,22.0,5976
江苏-徐州,194,20170414,19.0,27.0,2328
江苏-徐州,194,20170415,20.0,27.0,3337
江苏-徐州,194,20170416,22.0,25.0,2931
江苏-徐州,194,20170417,21.0,28.0,4103
江苏-徐州,194,20170418,19.0,28.0,4522
江苏-徐州,194,20170419,21.0,27.0,5913
江苏-徐州,194,20170420,21.0,27.0,3640
江苏-徐州,194,20170421,20.0,26.0,4782
江苏-徐州,194,20170422,19.0,27.0,3510
江苏-徐州,194,20170423,18.0,29.0,6391
江苏-徐州,194,20170424,20.0,28.0,5809
江苏-徐州,194,20170425,21.0,28.0,8346
江苏-徐州,194,20170426,19.0,24.0,8330
江苏-徐州,194,20170427,20.0,29.0,6606
江苏-徐州,194,20170428,19.0,29.0,10734
江苏-徐州,194,20170429,22.0,31.0,10928
江苏-徐州,194,20170430,25.0,33.0,5473
江苏-徐州,194,20170501,23.0,31.0,6069
江苏-徐州,194,20170502,23.0,29.0,9228
江苏-徐州,194,20170503,22.0,27.0,11200
江苏-徐州,194,20170504,20.0,26.0,7210
江苏-徐州,194,20170505,20.0,28.0,10452
江苏-徐州,194,20170506,23.0,28.0,8419
江苏-徐州,194,20170507,21.0,28.0,8855
江苏-徐州,194,20170508,22.0,26.0,8464
江苏-徐州,194,20170509,17.0,29.0,7929
江苏-徐州,194,20170510,21.0,30.0,6261
江苏-徐州,194,20170511,26.0,33.0,8479
江苏-徐州,194,20170512,23.0,30.0,3409
江苏-徐州,194,20170513,25.0,33.0,9998
江苏-徐州,194,20170514,24.0,29.0,8591
江苏-徐州,194,20170515,23.0,29.0,8460
江苏-徐州,194,20170516,23.0,31.0,8800
江苏-徐州,194,20170517,21.0,29.0,11859
江苏-徐州,194,20170518,25.0,32.0,10869
江苏-徐州,194,20170519,27.0,33.0,9944
江苏-徐州,194,20170520,26.0,32.0,13322
江苏-徐州,194,20170521,25.0,32.0,15083
江苏-徐州,194,20170522,25.0,35.0,10848
江苏-徐州,194,20170523,23.0,27.0,12693
江苏-徐州,194,20170524,20.0,30.0,19937
江苏-徐州,194,20170525,22.0,33.0,21901
江苏-徐州,194,20170526,18.0,32.0,16964
江苏-徐州,194,20170527,21.0,34.0,18466
江苏-徐州,194,20170528,25.0,33.0,16491
江苏-徐州,194,20170529,19.0,33.0,16246
江苏-徐州,194,20170530,19.0,33.0,18901
江苏-徐州,194,20170531,19.0,33.0,21900
江苏-徐州,194,20170601,23.0,34.0,24441
江苏-徐州,194,20170602,27.0,34.0,23482
江苏-徐州,194,20170603,25.0,29.0,28167
江苏-徐州,194,20170604,23.0,30.0,15696
江苏-徐州,194,20170605,20.0,25.0,20132
江苏-徐州,194,20170606,19.0,26.0,21093
江苏-徐州,194,20170607,19.0,29.0,18046
江苏-徐州,194,20170608,24.0,30.0,15049
江苏-徐州,194,20170609,23.0,32.0,16429
江苏-徐州,194,20170610,27.0,31.0,12388
江苏-徐州,194,20170611,23.0,29.0,12973
江苏-徐州,194,20170612,24.0,34.0,12809
江苏-徐州,194,20170613,23.0,32.0,14522
江苏-徐州,194,20170614,21.0,33.0,12067
江苏-徐州,194,20170615,23.0,34.0,12475
江苏-徐州,194,20170616,27.0,35.0,12131
江苏-徐州,194,20170617,26.0,34.0,13350
江苏-徐州,194,20170618,26.0,33.0,8647
江苏-徐州,194,20170619,27.0,34.0,11132
江苏-徐州,194,20170620,25.0,34.0,13684
江苏-徐州,194,20170621,20.0,33.0,15138
江苏-徐州,194,20170622,27.0,33.0,8504
江苏-徐州,194,20170623,27.0,33.0,10239
江苏-徐州,194,20170624,28.0,32.0,13602
江苏-徐州,194,20170625,24.0,33.0,15581
江苏-徐州,194,20170626,24.0,33.0,7031
江苏-徐州,194,20170627,18.0,34.0,15813
江苏-徐州,194,20170628,20.0,34.0,15224
江苏-徐州,194,20170629,21.0,33.0,14277
江苏-徐州,194,20170630,29.0,34.0,9418
江苏-扬州,195,20150807,28.0,29.0,395
江苏-扬州,195,20160108,15.0,18.0,475
江苏-扬州,195,20160110,17.0,18.0,516
江苏-扬州,195,20160129,22.0,23.0,253
江苏-扬州,195,20160130,13.0,14.0,674
江苏-扬州,195,20160131,16.0,18.0,1500
江苏-扬州,195,20160201,16.0,17.0,164
江苏-扬州,195,20160203,21.0,21.0,868
江苏-扬州,195,20160205,15.0,19.0,2672
江苏-扬州,195,20160206,6.0,18.0,2878
江苏-扬州,195,20160207,6.0,12.0,1134
江苏-扬州,195,20160208,6.0,8.0,190
江苏-扬州,195,20160209,6.0,15.0,1146
江苏-扬州,195,20160210,10.0,15.0,245
江苏-扬州,195,20160211,13.0,24.0,3329
江苏-扬州,195,20160212,12.0,19.0,864
江苏-扬州,195,20160213,13.0,18.0,5689
江苏-扬州,195,20160214,10.0,13.0,393
江苏-扬州,195,20160217,14.0,17.0,312
江苏-扬州,195,20160219,22.0,26.0,697
江苏-扬州,195,20160223,16.0,18.0,728
江苏-扬州,195,20160227,20.0,20.0,1
江苏-扬州,195,20160228,20.0,20.0,56
江苏-扬州,195,20160229,10.0,12.0,393
江苏-扬州,195,20160301,8.0,8.0,47
江苏-扬州,195,20160302,19.0,21.0,508
江苏-扬州,195,20160402,25.0,26.0,613
江苏-扬州,195,20160403,17.0,20.0,1173
江苏-扬州,195,20160404,14.0,26.0,922
江苏-扬州,195,20160410,33.0,33.0,512
江苏-扬州,195,20160426,23.0,24.0,559
江苏-扬州,195,20160427,24.0,24.0,451
江苏-扬州,195,20160430,36.0,36.0,635
江苏-扬州,195,20160501,26.0,35.0,1626
江苏-扬州,195,20160502,26.0,31.0,991
江苏-扬州,195,20160503,27.0,30.0,735
江苏-扬州,195,20160504,35.0,37.0,700
江苏-扬州,195,20160507,25.0,27.0,513
江苏-扬州,195,20160511,27.0,33.0,1739
江苏-扬州,195,20160512,25.0,25.0,7
江苏-扬州,195,20160514,33.0,34.0,660
江苏-扬州,195,20160517,32.0,33.0,479
江苏-扬州,195,20160518,28.0,30.0,691
江苏-扬州,195,20160519,29.0,30.0,457
江苏-扬州,195,20160520,32.0,33.0,576
江苏-扬州,195,20160522,26.0,28.0,149
江苏-扬州,195,20160523,22.0,23.0,256
江苏-扬州,195,20160524,24.0,25.0,125
江苏-扬州,195,20160526,26.0,29.0,741
江苏-扬州,195,20160527,23.0,24.0,390
江苏-扬州,195,20160529,22.0,22.0,30
江苏-扬州,195,20160530,21.0,21.0,22
江苏-扬州,195,20160606,29.0,30.0,486
江苏-扬州,195,20160625,27.0,27.0,1
江苏-扬州,195,20160627,27.0,29.0,518
江苏-扬州,195,20160628,31.0,32.0,470
江苏-扬州,195,20160630,30.0,36.0,594
江苏-扬州,195,20160703,28.0,30.0,912
江苏-扬州,195,20160704,29.0,30.0,444
江苏-扬州,195,20160710,34.0,35.0,606
江苏-扬州,195,20160721,24.0,29.0,489
江苏-扬州,195,20160722,23.0,26.0,480
江苏-扬州,195,20160723,20.0,27.0,996
江苏-扬州,195,20160728,24.0,24.0,485
江苏-扬州,195,20160729,27.0,33.0,555
江苏-扬州,195,20160730,19.0,36.0,703
江苏-扬州,195,20160731,20.0,24.0,298
江苏-扬州,195,20160804,25.0,29.0,548
江苏-扬州,195,20160807,31.0,36.0,540
江苏-扬州,195,20160809,35.0,37.0,63
江苏-扬州,195,20160810,32.0,32.0,75
江苏-扬州,195,20160813,21.0,27.0,872
江苏-扬州,195,20160814,31.0,34.0,446
江苏-扬州,195,20160816,24.0,33.0,476
江苏-扬州,195,20160819,19.0,21.0,647
江苏-扬州,195,20160820,23.0,33.0,2007
江苏-扬州,195,20160821,32.0,33.0,80
江苏-扬州,195,20160822,26.0,32.0,1442
江苏-扬州,195,20160824,33.0,37.0,600
江苏-扬州,195,20160826,42.0,43.0,95
江苏-扬州,195,20160827,28.0,32.0,1470
江苏-扬州,195,20160828,27.0,32.0,1580
江苏-扬州,195,20160830,35.0,36.0,488
江苏-扬州,195,20160901,20.0,20.0,10
江苏-扬州,195,20160902,25.0,36.0,464
江苏-扬州,195,20160907,35.0,37.0,888
江苏-扬州,195,20160908,29.0,34.0,1561
江苏-扬州,195,20160909,30.0,35.0,1209
江苏-扬州,195,20160910,30.0,33.0,1769
江苏-扬州,195,20160911,30.0,30.0,427
江苏-扬州,195,20160915,29.0,30.0,703
江苏-扬州,195,20160916,26.0,28.0,1406
江苏-扬州,195,20160917,25.0,33.0,1279
江苏-扬州,195,20160925,30.0,32.0,527
江苏-扬州,195,20160928,25.0,27.0,533
江苏-扬州,195,20160929,26.0,27.0,156
江苏-扬州,195,20160930,25.0,28.0,1887
江苏-扬州,195,20161001,23.0,30.0,1715
江苏-扬州,195,20161002,23.0,27.0,3904
江苏-扬州,195,20161003,23.0,28.0,2704
江苏-扬州,195,20161004,23.0,27.0,1629
江苏-扬州,195,20161005,22.0,28.0,1238
江苏-扬州,195,20161006,22.0,26.0,873
江苏-扬州,195,20161007,29.0,30.0,450
江苏-扬州,195,20161008,23.0,24.0,206
江苏-扬州,195,20161011,25.0,26.0,506
江苏-扬州,195,20161014,29.0,30.0,32
江苏-扬州,195,20161015,23.0,23.0,128
江苏-扬州,195,20161016,21.0,21.0,33
江苏-扬州,195,20161024,29.0,29.0,364
江苏-扬州,195,20161029,18.0,22.0,823
江苏-扬州,195,20161030,16.0,21.0,826
江苏-扬州,195,20161103,23.0,25.0,272
江苏-扬州,195,20161105,31.0,32.0,275
江苏-扬州,195,20161106,27.0,30.0,755
江苏-扬州,195,20161108,19.0,22.0,975
江苏-扬州,195,20161121,40.0,42.0,470
江苏-扬州,195,20161123,24.0,27.0,862
江苏-扬州,195,20161129,19.0,21.0,550
江苏-扬州,195,20161201,20.0,22.0,505
江苏-扬州,195,20161202,21.0,23.0,451
江苏-扬州,195,20161203,9.0,22.0,570
江苏-扬州,195,20161205,13.0,13.0,22
江苏-扬州,195,20161209,10.0,16.0,804
江苏-扬州,195,20161212,10.0,12.0,420
江苏-扬州,195,20161213,19.0,20.0,505
江苏-扬州,195,20161214,10.0,15.0,965
江苏-扬州,195,20161215,9.0,18.0,3073
江苏-扬州,195,20161216,10.0,22.0,1103
江苏-扬州,195,20161217,11.0,15.0,468
江苏-扬州,195,20161219,12.0,19.0,775
江苏-扬州,195,20161220,14.0,22.0,1211
江苏-扬州,195,20161221,16.0,19.0,670
江苏-扬州,195,20161222,13.0,24.0,1458
江苏-扬州,195,20161223,15.0,17.0,265
江苏-扬州,195,20161224,6.0,6.0,6
江苏-扬州,195,20161225,7.0,8.0,161
江苏-扬州,195,20161226,9.0,16.0,871
江苏-扬州,195,20161227,10.0,10.0,79
江苏-扬州,195,20161229,6.0,6.0,18
江苏-扬州,195,20161230,2.0,13.0,2732
江苏-扬州,195,20170101,7.0,20.0,1387
江苏-扬州,195,20170102,13.0,14.0,913
江苏-扬州,195,20170104,9.0,20.0,2555
江苏-扬州,195,20170105,15.0,22.0,1300
江苏-扬州,195,20170106,14.0,15.0,2259
江苏-扬州,195,20170108,20.0,22.0,518
江苏-扬州,195,20170110,5.0,19.0,1107
江苏-扬州,195,20170111,10.0,11.0,169
江苏-扬州,195,20170112,8.0,13.0,1625
江苏-扬州,195,20170115,6.0,15.0,609
江苏-扬州,195,20170116,7.0,20.0,948
江苏-扬州,195,20170117,8.0,12.0,4967
江苏-扬州,195,20170118,9.0,19.0,959
江苏-扬州,195,20170119,11.0,14.0,2992
江苏-扬州,195,20170120,14.0,16.0,312
江苏-扬州,195,20170121,18.0,21.0,1355
江苏-扬州,195,20170122,18.0,23.0,2548
江苏-扬州,195,20170123,3.0,17.0,2662
江苏-扬州,195,20170124,4.0,12.0,2739
江苏-扬州,195,20170125,7.0,14.0,5220
江苏-扬州,195,20170126,6.0,14.0,2224
江苏-扬州,195,20170127,9.0,15.0,4007
江苏-扬州,195,20170128,6.0,13.0,5642
江苏-扬州,195,20170129,7.0,13.0,2901
江苏-扬州,195,20170130,4.0,15.0,7085
江苏-扬州,195,20170131,4.0,11.0,7407
江苏-扬州,195,20170201,2.0,16.0,4776
江苏-扬州,195,20170202,3.0,17.0,6150
江苏-扬州,195,20170203,7.0,17.0,3057
江苏-扬州,195,20170204,7.0,22.0,2914
江苏-扬州,195,20170205,6.0,19.0,1433
江苏-扬州,195,20170206,6.0,25.0,461
江苏-扬州,195,20170207,5.0,7.0,111
江苏-扬州,195,20170208,6.0,13.0,1942
江苏-扬州,195,20170209,9.0,12.0,110
江苏-扬州,195,20170210,3.0,21.0,1573
江苏-扬州,195,20170211,9.0,13.0,589
江苏-扬州,195,20170212,9.0,25.0,3429
江苏-扬州,195,20170213,10.0,21.0,1486
江苏-扬州,195,20170214,23.0,24.0,412
